NRO_FACT,COD_PROD,DESC_PROD,CANTIDAD,FECHA_FACT,PRECIO_UNIT,COD_CLIENTE,DISTRITO
236479,BLKG1,KEKE GUINDON,1,26/01/2018,5,10120,JESUS MARIA
236480,BLC01,QUINUA,6,26/01/2018,6,10037,MAGDALENA
236481,BLP01,PROPOLEO,12,26/01/2018,6,10157,JESUS MARIA
236482,BLG01,GRANOLA,2,26/01/2018,6,10244,CERCADO
236483,BLSI1,SACHA INCHI,6,26/01/2018,10,10136,JESUS MARIA
236484,BLSV1,SNEAKER VEGANO,1,26/01/2018,4,10030,LA MOLINA
236485,BLCC1,CAMU CAMU,1,26/01/2018,10,10184,SAN BORJA
236486,BLMF1,MIX FRUTOS,6,26/01/2018,3,10216,JESUS MARIA
236487,BLMA1,MIEL DE AVEJA,4,27/01/2018,8,10202,JESUS MARIA
236488,BLMF1,MIX FRUTOS,2,27/01/2018,3,10053,JESUS MARIA
236489,BLMA1,MIEL DE AVEJA,3,27/01/2018,8,10206,SURQUILLO
236490,BLMC1,MATE DE COCA,1,27/01/2018,5,10032,JESUS MARIA
236491,BLAL1,ACEITE LINAZA,-3,27/01/2018,9,10120,JESUS MARIA
236492,BLCC1,CAMU CAMU,3,27/01/2018,10,10130,JESUS MARIA
236493,BLAI1,ARROZ INTEGRAL,3,27/01/2018,6,10101,LA MOLINA
236494,BLBE1,BARRA ENERGETICA,1,27/01/2018,2,10134,SAN JUAN DE LURIGANCHO
236495,BLAL1,ACEITE LINAZA,12,27/01/2018,9,10250,JESUS MARIA
236496,BLP01,PROPOLEO,6,27/01/2018,6,10130,SAN BORJA
236497,BLSI1,SACHA INCHI,10,27/01/2018,10,10088,JESUS MARIA
236498,BLAI1,ARROZ INTEGRAL,1,27/01/2018,6,10113,MIRAFLORES
236499,BLCC1,CAMU CAMU,12,27/01/2018,10,10249,VILLA EL SALVADOR
236500,BLP01,PROPOLEO,6,27/01/2018,6,10001,JESUS MARIA
236501,BLSI1,SACHA INCHI,4,28/01/2018,10,10017,LINCE
236502,BLP01,PROPOLEO,12,28/01/2018,6,10052,BREÑA
236503,BLC01,QUINUA,1,28/01/2018,6,10095,JESUS MARIA
236504,BLSI1,SACHA INCHI,1,28/01/2018,10,10242,JESUS MARIA
236505,BLMA1,MIEL DE AVEJA,4,28/01/2018,8,10102,SAN MARTIN
236506,BLC01,QUINUA,10,28/01/2018,6,10226,MAGDALENA
236507,BLSI1,SACHA INCHI,-1,28/01/2018,10,10225,JESUS MARIA
236508,BLG01,GRANOLA,1,28/01/2018,6,10177,LA MOLINA
236509,BLP01,PROPOLEO,2,28/01/2018,6,10118,JESUS MARIA
236510,BLAI1,ARROZ INTEGRAL,3,29/01/2018,6,10165,SURQUILLO
236511,BLMF1,MIX FRUTOS,1,29/01/2018,3,10177,SAN ISIDRO
236512,BLP01,PROPOLEO,24,29/01/2018,6,10242,JESUS MARIA
236513,BLP01,PROPOLEO,1,29/01/2018,6,10049,LA MOLINA
236514,BLSI1,SACHA INCHI,2,29/01/2018,10,10078,LOS OLIVOS
236515,BLAL1,ACEITE LINAZA,10,29/01/2018,9,10186,JESUS MARIA
236516,BLSV1,SNEAKER VEGANO,12,29/01/2018,4,10186,JESUS MARIA
236517,BLCC1,CAMU CAMU,1,29/01/2018,10,10218,BREÑA
236518,BLGA2,GALLETA AVENA,2,29/01/2018,2,10173,SAN MIGUEL
236519,BLSI1,SACHA INCHI,12,29/01/2018,10,10185,JESUS MARIA
236520,BLGA1,GALLETA AVENA,1,30/01/2018,2,10241,MIRAFLORES
236521,BLAL1,ACEITE LINAZA,144,30/01/2018,9,10186,JESUS MARIA
236522,BLKG1,KEKE GUINDON,6,30/01/2018,5,10076,LA MOLINA
236523,BLAI1,ARROZ INTEGRAL,1,30/01/2018,6,10236,JESUS MARIA
236524,BLP01,PROPOLEO,5,30/01/2018,6,10162,LA MOLINA
236525,BLC02,CACAO,3,30/01/2018,5,10244,OTROS
236526,BLSV1,SNEAKER VEGANO,17,30/01/2018,4,10109,JESUS MARIA
236527,BLP01,PROPOLEO,120,30/01/2018,6,10153,JESUS MARIA
236528,BLSV1,SNEAKER VEGANO,4,30/01/2018,4,10046,JESUS MARIA
236529,BLCC1,CAMU CAMU,3,30/01/2018,10,10070,LA MOLINA
236530,BLSV1,SNEAKER VEGANO,2,30/01/2018,4,10123,LA MOLINA
236531,BLSI1,SACHA INCHI,1,30/01/2018,10,10134,LA MOLINA
236532,BLAI1,ARROZ INTEGRAL,1,30/01/2018,6,10061,BARRANCO
236533,BLSI1,SACHA INCHI,2,30/01/2018,10,10034,PUEBLO LIBRE
236534,BLG01,GRANOLA,3,30/01/2018,6,10199,JESUS MARIA
236535,BLSI1,SACHA INCHI,4,30/01/2018,10,10098,JESUS MARIA
236536,BLSV1,SNEAKER VEGANO,24,31/01/2018,4,10088,JESUS MARIA
236537,BLP01,PROPOLEO,1,31/01/2018,6,10183,SAN BORJA
236538,BLAI1,ARROZ INTEGRAL,4,31/01/2018,6,10061,BARRANCO
236539,BLAI1,ARROZ INTEGRAL,2,31/01/2018,6,10093,SAN BORJA
236540,BLMA1,MIEL DE AVEJA,12,31/01/2018,8,10028,JESUS MARIA
236541,BLBE1,BARRA ENERGETICA,1,31/01/2018,2,10078,JESUS MARIA
236542,BLSI1,SACHA INCHI,3,31/01/2018,10,10178,CERCADO
236543,BLSI1,SACHA INCHI,7,31/01/2018,10,10010,JESUS MARIA
236544,BLSV1,SNEAKER VEGANO,5,31/01/2018,4,10083,JESUS MARIA
236545,BLA01,ALGARROBINA,1,31/01/2018,8,10089,JESUS MARIA
236546,BLMA1,MIEL DE AVEJA,4,31/01/2018,8,10190,JESUS MARIA
236547,BLSI1,SACHA INCHI,1,31/01/2018,10,10147,JESUS MARIA
236548,BLP01,PROPOLEO,1,1/02/2018,6,10151,PUEBLO LIBRE
236549,BLAI1,ARROZ INTEGRAL,1,1/02/2018,6,10058,MIRAFLORES
236550,BLAI1,ARROZ INTEGRAL,8,1/02/2018,6,10051,SAN MARTIN
236551,BLSI1,SACHA INCHI,32,1/02/2018,10,10161,JESUS MARIA
236552,BLG01,GRANOLA,6,2/02/2018,6,10214,JESUS MARIA
236553,BLBQ1,BOL QUINUA,2,2/02/2018,2,10050,JESUS MARIA
236554,BLSV1,SNEAKER VEGANO,1,2/02/2018,4,10133,JESUS MARIA
236555,BLSI1,SACHA INCHI,6,2/02/2018,10,10142,LA MOLINA
236556,BLSI1,SACHA INCHI,12,2/02/2018,10,10004,JESUS MARIA
236557,BLMC1,MATE DE COCA,12,2/02/2018,5,10232,BARRANCO
236558,BLMA1,MIEL DE AVEJA,3,2/02/2018,8,10125,JESUS MARIA
236559,BLKG1,KEKE GUINDON,4,2/02/2018,5,10044,LA MOLINA
236560,BLKZ1,KEKE ZANAHORIA,1,2/02/2018,5,10190,LA MOLINA
236561,BLSV1,SNEAKER VEGANO,5,2/02/2018,4,10033,JESUS MARIA
236562,BLSI1,SACHA INCHI,1,2/02/2018,10,10212,PUEBLO LIBRE
236563,BLMF1,MIX FRUTOS,2,2/02/2018,3,10203,JESUS MARIA
236564,BLOJ1,OJUELAS,6,3/02/2018,3,10248,LA MOLINA
236565,BLMF1,MIX FRUTOS,1,3/02/2018,3,10132,SAN BORJA
236566,BLG01,GRANOLA,36,3/02/2018,6,10137,LA MOLINA
236567,BLSI1,SACHA INCHI,3,3/02/2018,10,10151,JESUS MARIA
236568,BLCC1,CAMU CAMU,1,3/02/2018,10,10144,PUEBLO LIBRE
236569,BLP01,PROPOLEO,3,3/02/2018,6,10115,JESUS MARIA
236570,BLG01,GRANOLA,6,3/02/2018,6,10192,SAN BORJA
236571,BLG01,GRANOLA,12,3/02/2018,6,10040,JESUS MARIA
236572,BLAI1,ARROZ INTEGRAL,8,3/02/2018,6,10110,JESUS MARIA
236573,BLSI1,SACHA INCHI,6,3/02/2018,10,10239,JESUS MARIA
236574,BLSI1,SACHA INCHI,10,3/02/2018,10,10042,LINCE
236575,BLSV1,SNEAKER VEGANO,2,3/02/2018,4,10004,JESUS MARIA
236576,BLSI1,SACHA INCHI,2,3/02/2018,10,10102,SAN JUAN DE LURIGANCHO
236577,BLCC1,CAMU CAMU,-12,4/02/2018,10,10022,JESUS MARIA
236578,BLSI1,SACHA INCHI,12,4/02/2018,10,10141,JESUS MARIA
236579,BLKG1,KEKE GUINDON,3,4/02/2018,5,10180,CERCADO
236580,BLSI1,SACHA INCHI,-1,4/02/2018,10,10144,JESUS MARIA
236581,BLP01,PROPOLEO,2,4/02/2018,6,10057,SAN BORJA
236582,BLSV1,SNEAKER VEGANO,2,4/02/2018,4,10119,LA MOLINA
236583,BLAI1,ARROZ INTEGRAL,1,4/02/2018,6,10189,BARRANCO
236584,BLCC1,CAMU CAMU,1,4/02/2018,10,10029,JESUS MARIA
236585,BLAI1,ARROZ INTEGRAL,12,5/02/2018,6,10220,BARRANCO
236586,BLSI1,SACHA INCHI,2,5/02/2018,10,10021,JESUS MARIA
236587,BLSI1,SACHA INCHI,24,5/02/2018,10,10085,BREÑA
236588,BLAL1,ACEITE LINAZA,6,5/02/2018,9,10122,JESUS MARIA
236589,BLAI1,ARROZ INTEGRAL,4,5/02/2018,6,10196,SAN BORJA
236590,BLSI1,SACHA INCHI,3,5/02/2018,10,10136,JESUS MARIA
236591,BLSI1,SACHA INCHI,1,5/02/2018,10,10015,LA MOLINA
236592,BLSV1,SNEAKER VEGANO,1,5/02/2018,4,10106,CERCADO
236593,BLG01,GRANOLA,1,5/02/2018,6,10090,SAN BORJA
236594,BLAC1,ACEITE DE COCO,1,6/02/2018,9,10104,MAGDALENA
236595,BLCC1,CAMU CAMU,2,6/02/2018,10,10077,LOS OLIVOS
236596,BLMA1,MIEL DE AVEJA,1,6/02/2018,8,10165,JESUS MARIA
236597,BLSV1,SNEAKER VEGANO,1,6/02/2018,4,10012,JESUS MARIA
236598,BLSI1,SACHA INCHI,120,6/02/2018,10,10056,SAN BORJA
236599,BLSI1,SACHA INCHI,5,6/02/2018,10,10000,PUEBLO LIBRE
236600,BLAI1,ARROZ INTEGRAL,2,6/02/2018,6,10115,JESUS MARIA
236601,BLSI1,SACHA INCHI,12,6/02/2018,10,10148,JESUS MARIA
236602,BLSI1,SACHA INCHI,12,6/02/2018,10,10059,LINCE
236603,BLSV1,SNEAKER VEGANO,2,6/02/2018,4,10090,LA VICTORIA
236604,BLMC1,MATE DE COCA,192,6/02/2018,5,10149,SAN BORJA
236605,BLG01,GRANOLA,1,6/02/2018,6,10235,JESUS MARIA
236606,BLP01,PROPOLEO,1,6/02/2018,6,10122,JESUS MARIA
236607,BLAI1,ARROZ INTEGRAL,12,6/02/2018,6,10172,JESUS MARIA
236608,BLCC1,CAMU CAMU,1,7/02/2018,10,10074,JESUS MARIA
236609,BLSV1,SNEAKER VEGANO,48,7/02/2018,4,10149,JESUS MARIA
236610,BLBE1,BARRA ENERGETICA,1,7/02/2018,2,10057,SAN JUAN DE LURIGANCHO
236611,BLSV1,SNEAKER VEGANO,2,7/02/2018,4,10250,JESUS MARIA
236612,BLMC1,MATE DE COCA,3,7/02/2018,5,10089,COMAS
236613,BLG01,GRANOLA,6,7/02/2018,6,10118,SAN BORJA
236614,BLA01,ALGARROBINA,1,7/02/2018,8,10096,SAN BORJA
236615,BLBE1,BARRA ENERGETICA,1,7/02/2018,2,10102,JESUS MARIA
236616,BLG01,GRANOLA,2,7/02/2018,6,10089,JESUS MARIA
236617,BLP01,PROPOLEO,10,7/02/2018,6,10091,JESUS MARIA
236618,BLSV1,SNEAKER VEGANO,12,7/02/2018,4,10027,PUEBLO LIBRE
236619,BLMC1,MATE DE COCA,3,7/02/2018,5,10081,BARRANCO
236620,BLG01,GRANOLA,1,7/02/2018,6,10246,SAN BORJA
236621,BLSI1,SACHA INCHI,1,7/02/2018,10,10003,JESUS MARIA
236622,BLG01,GRANOLA,1,8/02/2018,6,10184,LA MOLINA
236623,BLMF1,MIX FRUTOS,20,8/02/2018,3,10172,BARRANCO
236624,BLG01,GRANOLA,1,8/02/2018,6,10153,JESUS MARIA
236625,BLG01,GRANOLA,1,8/02/2018,6,10140,LA MOLINA
236626,BLKG1,KEKE GUINDON,2,8/02/2018,5,10210,CERCADO
236627,BLKG1,KEKE GUINDON,6,8/02/2018,5,10096,SAN BORJA
236628,BLG01,GRANOLA,12,8/02/2018,6,10083,SAN BORJA
236629,BLG01,GRANOLA,12,8/02/2018,6,10193,JESUS MARIA
236630,BLCC1,CAMU CAMU,70,8/02/2018,10,10193,PUEBLO LIBRE
236631,BLG01,GRANOLA,1,8/02/2018,6,10233,LA MOLINA
236632,BLSI1,SACHA INCHI,1,8/02/2018,10,10201,LA MOLINA
236633,BLP01,PROPOLEO,2,8/02/2018,6,10239,JESUS MARIA
236634,BLAL1,ACEITE LINAZA,1,8/02/2018,9,10127,SAN BORJA
236635,BLAI1,ARROZ INTEGRAL,1,8/02/2018,6,10162,JESUS MARIA
236636,BLSI1,SACHA INCHI,1,8/02/2018,10,10059,JESUS MARIA
236637,BLG01,GRANOLA,6,9/02/2018,6,10085,CERCADO
236638,BLSV1,SNEAKER VEGANO,30,9/02/2018,4,10250,JESUS MARIA
236639,BLG01,GRANOLA,1,9/02/2018,6,10187,SAN JUAN DE LURIGANCHO
236640,BLSV1,SNEAKER VEGANO,12,9/02/2018,4,10245,JESUS MARIA
236641,BLCC1,CAMU CAMU,8,9/02/2018,10,10117,JESUS MARIA
236642,BLS01,SABILA,1,9/02/2018,5,10024,JESUS MARIA
236643,BLS01,SABILA,216,9/02/2018,5,10125,JESUS MARIA
236644,BLP01,PROPOLEO,1,9/02/2018,6,10220,SAN JUAN DE LURIGANCHO
236645,BLG01,GRANOLA,1,9/02/2018,6,10148,CERCADO
236646,BLAI1,ARROZ INTEGRAL,1,9/02/2018,6,10097,SAN JUAN DE MIRAFLORES
236647,BLSI1,SACHA INCHI,2,9/02/2018,10,10076,PUEBLO LIBRE
236648,BLG01,GRANOLA,12,9/02/2018,6,10199,LA MOLINA
236649,BLP01,PROPOLEO,1,9/02/2018,6,10153,PUEBLO LIBRE
236650,BLC01,CACAO,3,9/02/2018,5,10082,JESUS MARIA
236651,BLSV1,SNEAKER VEGANO,12,9/02/2018,4,10119,LA MOLINA
236652,BLAI1,ARROZ INTEGRAL,12,9/02/2018,6,10095,SAN BORJA
236653,BLSI1,SACHA INCHI,1,9/02/2018,10,10199,LOS OLIVOS
236654,BLS01,SABILA,1,9/02/2018,5,10057,JESUS MARIA
236655,BLBE1,BARRA ENERGETICA,1,9/02/2018,2,10101,JESUS MARIA
236656,BLBE1,BARRA ENERGETICA,2,9/02/2018,2,10020,JESUS MARIA
236657,BLMC1,MATE DE COCA,4,9/02/2018,5,10091,JESUS MARIA
236658,BLSI1,SACHA INCHI,6,9/02/2018,10,10210,JESUS MARIA
236659,BLSI1,SACHA INCHI,40,10/02/2018,10,10081,PUEBLO LIBRE
236660,BLMA1,MIEL DE AVEJA,4,10/02/2018,8,10174,SAN BORJA
236661,BLAI1,ARROZ INTEGRAL,3,10/02/2018,6,10120,SAN BORJA
236662,BLBE1,BARRA ENERGETICA,2,10/02/2018,2,10164,JESUS MARIA
236663,BLG01,GRANOLA,3,10/02/2018,6,10066,LA MOLINA
236664,BLCC1,CAMU CAMU,3,10/02/2018,10,10101,JESUS MARIA
236665,BLG01,GRANOLA,2,10/02/2018,6,10004,SAN BORJA
236666,BLKG1,KEKE GUINDON,24,10/02/2018,5,10231,JESUS MARIA
236667,BLMA1,MIEL DE AVEJA,12,10/02/2018,8,10113,JESUS MARIA
236668,BLMC1,MATE DE COCA,4,10/02/2018,5,10002,SAN BORJA
236669,BLP01,PROPOLEO,1,10/02/2018,6,10170,JESUS MARIA
236670,BLP01,PROPOLEO,48,10/02/2018,6,10155,JESUS MARIA
236671,BLCC1,CAMU CAMU,1,10/02/2018,10,10188,PUEBLO LIBRE
236672,BLSI1,SACHA INCHI,1,10/02/2018,10,10120,CERCADO
236673,BLG01,GRANOLA,24,11/02/2018,6,10146,JESUS MARIA
236674,BLGA1,GALLETA AVENA,8,11/02/2018,2,10105,BARRANCO
236675,BLAL1,ACEITE LINAZA,144,11/02/2018,9,10139,JESUS MARIA
236676,BLMC1,MATE DE COCA,3,11/02/2018,5,10066,COMAS
236677,BLAI1,ARROZ INTEGRAL,1,11/02/2018,6,10149,JESUS MARIA
236678,BLSV1,SNEAKER VEGANO,2,11/02/2018,4,10214,SAN BORJA
236679,BLSI1,SACHA INCHI,1,11/02/2018,10,10192,JESUS MARIA
236680,BLGA1,GALLETA AVENA,1,11/02/2018,2,10050,BARRANCO
236681,BLSI1,SACHA INCHI,1,11/02/2018,10,10071,SAN JUAN DE LURIGANCHO
236682,BLSV1,SNEAKER VEGANO,1,11/02/2018,4,10052,PUEBLO LIBRE
236683,BLBE2,BARRA ENERGETICA,4,11/02/2018,2,10134,LA MOLINA
236684,BLAL1,ACEITE LINAZA,18,11/02/2018,9,10022,JESUS MARIA
236685,BLAI1,ARROZ INTEGRAL,5,11/02/2018,6,10173,JESUS MARIA
236686,BLMF1,MIX FRUTOS,1,12/02/2018,3,10103,SAN BORJA
236687,BLG01,GRANOLA,3,12/02/2018,6,10214,PUEBLO LIBRE
236688,BLGA1,GALLETA AVENA,2,12/02/2018,2,10151,BARRANCO
236689,BLSI1,SACHA INCHI,4,12/02/2018,10,10069,CERCADO
236690,BLP01,PROPOLEO,1,12/02/2018,6,10232,SAN BORJA
236691,BLMC1,MATE DE COCA,12,12/02/2018,5,10155,JESUS MARIA
236692,BLCC1,CAMU CAMU,12,12/02/2018,10,10200,JESUS MARIA
236693,BLSV1,SNEAKER VEGANO,5,12/02/2018,4,10002,SAN JUAN DE LURIGANCHO
236694,BLP01,PROPOLEO,1,12/02/2018,6,10207,JESUS MARIA
236695,BLG01,GRANOLA,12,12/02/2018,6,10020,LA MOLINA
236696,BLMF1,MIX FRUTOS,4,12/02/2018,3,10100,SAN LUIS
236697,BLSI1,SACHA INCHI,-2,12/02/2018,10,10193,SAN BORJA
236698,BLMF1,MIX FRUTOS,5,12/02/2018,3,10142,SAN ISIDRO
236699,BLCC1,CAMU CAMU,2,12/02/2018,10,10225,CERCADO
236700,BLKG1,KEKE GUINDON,3,12/02/2018,5,10213,JESUS MARIA
236701,BLBE1,BARRA ENERGETICA,12,12/02/2018,2,10214,JESUS MARIA
236702,BLG01,GRANOLA,1,13/02/2018,6,10048,LA MOLINA
236703,BLP01,PROPOLEO,2,13/02/2018,6,10031,JESUS MARIA
236704,BLCC1,CAMU CAMU,1,13/02/2018,10,10202,JESUS MARIA
236705,BLBE1,BARRA ENERGETICA,1,13/02/2018,2,10129,JESUS MARIA
236706,BLG01,GRANOLA,1,13/02/2018,6,10059,LA MOLINA
236707,BLOJ1,OJUELAS,12,13/02/2018,3,10157,JESUS MARIA
236708,BLCC1,CAMU CAMU,4,13/02/2018,10,10107,JESUS MARIA
236709,BLSI1,SACHA INCHI,4,13/02/2018,10,10183,CERCADO
236710,BLMA1,MIEL DE AVEJA,3,13/02/2018,8,10105,JESUS MARIA
236711,BLCC1,CAMU CAMU,24,13/02/2018,10,10099,JESUS MARIA
236712,BLG01,GRANOLA,2,13/02/2018,6,10198,SAN BORJA
236713,BLMA1,MIEL DE AVEJA,2,13/02/2018,8,10026,JESUS MARIA
236714,BLP01,PROPOLEO,5,13/02/2018,6,10189,LA MOLINA
236715,BLSI1,SACHA INCHI,1,13/02/2018,10,10237,JESUS MARIA
236716,BLMA1,MIEL DE AVEJA,1,13/02/2018,8,10162,SAN ISIDRO
236717,BLAI1,ARROZ INTEGRAL,2,14/02/2018,6,10053,LA MOLINA
236718,BLAI1,ARROZ INTEGRAL,12,14/02/2018,6,10082,SAN MARTIN
236719,BLGA1,GALLETA AVENA,2,14/02/2018,2,10205,SAN BORJA
236720,BLG01,GRANOLA,8,14/02/2018,6,10229,JESUS MARIA
236721,BLCC1,CAMU CAMU,12,14/02/2018,10,10082,JESUS MARIA
236722,BLSI1,SACHA INCHI,2,14/02/2018,10,10086,SAN JUAN DE LURIGANCHO
236723,BLG01,GRANOLA,2,14/02/2018,6,10249,JESUS MARIA
236724,BLG01,GRANOLA,12,14/02/2018,6,10121,SAN JUAN DE LURIGANCHO
236725,BLAI1,ARROZ INTEGRAL,2,14/02/2018,6,10028,MIRAFLORES
236726,BLAI1,ARROZ INTEGRAL,5,14/02/2018,6,10190,SURQUILLO
236727,BLBE1,BARRA ENERGETICA,2,15/02/2018,2,10124,SAN BORJA
236728,BLSI1,SACHA INCHI,1,15/02/2018,10,10019,JESUS MARIA
236729,BLSI1,SACHA INCHI,20,15/02/2018,10,10234,PUEBLO LIBRE
236730,BLAM1,ALFAJOR MATCHCA,1,15/02/2018,6,10215,LA MOLINA
236731,BLAI1,ARROZ INTEGRAL,2,15/02/2018,6,10220,SAN BORJA
236732,BLP01,PROPOLEO,12,15/02/2018,6,10159,JESUS MARIA
236733,BLP01,PROPOLEO,12,15/02/2018,6,10189,CERCADO
236734,BLSV1,SNEAKER VEGANO,1,15/02/2018,4,10015,JESUS MARIA
236735,BLSV1,SNEAKER VEGANO,1,15/02/2018,4,10235,JESUS MARIA
236736,BLAI1,ARROZ INTEGRAL,1,15/02/2018,6,10244,SAN MARTIN
236737,BLMF1,MIX FRUTOS,4,15/02/2018,3,10162,MIRAFLORES
236738,BLCC1,CAMU CAMU,1,15/02/2018,10,10042,PUEBLO LIBRE
236739,BLAL1,ACEITE LINAZA,6,15/02/2018,9,10135,SAN BORJA
236740,BLSV1,SNEAKER VEGANO,12,16/02/2018,4,10147,PUEBLO LIBRE
236741,BLMC1,MATE DE COCA,8,16/02/2018,5,10091,SAN BORJA
236742,BLAL1,ACEITE LINAZA,1,16/02/2018,9,10212,JESUS MARIA
236743,BLP01,PROPOLEO,1,16/02/2018,6,10153,LA MOLINA
236744,BLG01,GRANOLA,10,16/02/2018,6,10198,JESUS MARIA
236745,BLP01,PROPOLEO,30,16/02/2018,6,10170,JESUS MARIA
236746,BLSI1,SACHA INCHI,36,16/02/2018,10,10014,JESUS MARIA
236747,BLCC1,CAMU CAMU,12,16/02/2018,10,10099,JESUS MARIA
236748,BLAI1,ARROZ INTEGRAL,2,16/02/2018,6,10042,SURQUILLO
236749,BLP01,PROPOLEO,1,16/02/2018,6,10032,JESUS MARIA
236750,BLC01,CACAO,1,16/02/2018,5,10180,JESUS MARIA
236751,BLSV1,SNEAKER VEGANO,6,16/02/2018,4,10208,LA MOLINA
236752,BLP01,PROPOLEO,6,16/02/2018,6,10207,BREÑA
236753,BLSI1,SACHA INCHI,3,16/02/2018,10,10192,SAN BORJA
236754,BLSI1,SACHA INCHI,1,16/02/2018,10,10025,SAN BORJA
236755,BLKZ1,KEKE ZANAHORIA,1,16/02/2018,5,10062,JESUS MARIA
236756,BLKG1,KEKE GUINDON,1,16/02/2018,5,10000,JESUS MARIA
236757,BLC01,CACAO,12,17/02/2018,5,10211,JESUS MARIA
236758,BLMC1,MATE DE COCA,1,17/02/2018,5,10184,BARRANCO
236759,BLSI1,SACHA INCHI,4,17/02/2018,10,10178,JESUS MARIA
236760,BLG01,GRANOLA,2,17/02/2018,6,10039,LA MOLINA
236761,BLSI1,SACHA INCHI,7,17/02/2018,10,10064,JESUS MARIA
236762,BLSI1,SACHA INCHI,6,17/02/2018,10,10058,CERCADO
236763,BLSI1,SACHA INCHI,3,17/02/2018,10,10129,JESUS MARIA
236764,BLMA1,MIEL DE AVEJA,4,17/02/2018,8,10085,JESUS MARIA
236765,BLG01,GRANOLA,8,17/02/2018,6,10177,CERCADO
236766,BLP01,PROPOLEO,2,17/02/2018,6,10179,LA VICTORIA
236767,BLSV1,SNEAKER VEGANO,12,17/02/2018,4,10079,JESUS MARIA
236768,BLMA1,MIEL DE AVEJA,1,17/02/2018,8,10078,SAN ISIDRO
236769,BLKG1,KEKE GUINDON,3,17/02/2018,5,10064,JESUS MARIA
236770,BLS01,SABILA,2,17/02/2018,5,10098,JESUS MARIA
236771,BLAI1,ARROZ INTEGRAL,96,18/02/2018,6,10128,LA MOLINA
236772,BLC01,QUINUA,12,18/02/2018,6,10229,LINCE
236773,BLAL1,ACEITE LINAZA,-1,18/02/2018,9,10182,JESUS MARIA
236774,BLG01,GRANOLA,12,18/02/2018,6,10240,LA VICTORIA
236775,BLSV1,SNEAKER VEGANO,2,18/02/2018,4,10233,JESUS MARIA
236776,BLSV1,SNEAKER VEGANO,36,18/02/2018,4,10041,CERCADO
236777,BLG01,GRANOLA,2,18/02/2018,6,10034,JESUS MARIA
236778,BLMC1,MATE DE COCA,12,18/02/2018,5,10101,JESUS MARIA
236779,BLSI1,SACHA INCHI,-1,18/02/2018,10,10007,JESUS MARIA
236780,BLMA1,MIEL DE AVEJA,1,18/02/2018,8,10083,JESUS MARIA
236781,BLSI1,SACHA INCHI,2,18/02/2018,10,10176,JESUS MARIA
236782,BLSV1,SNEAKER VEGANO,1,18/02/2018,4,10145,JESUS MARIA
236783,BLP01,PROPOLEO,2,18/02/2018,6,10194,BREÑA
236784,BLBE1,BARRA ENERGETICA,1,18/02/2018,2,10064,JESUS MARIA
236785,BLSI1,SACHA INCHI,3,18/02/2018,10,10038,CERCADO
236786,BLSV1,SNEAKER VEGANO,2,18/02/2018,4,10040,PUEBLO LIBRE
236787,BLMC1,MATE DE COCA,3,18/02/2018,5,10167,SURCO
236788,BLSV1,SNEAKER VEGANO,8,18/02/2018,4,10068,LA MOLINA
236789,BLSI1,SACHA INCHI,2,18/02/2018,10,10201,JESUS MARIA
236790,BLCC1,CAMU CAMU,3,19/02/2018,10,10007,SAN BORJA
236791,BLSI1,SACHA INCHI,36,19/02/2018,10,10002,LINCE
236792,BLP01,PROPOLEO,96,19/02/2018,6,10226,CERCADO
236793,BLP01,PROPOLEO,2,19/02/2018,6,10222,CERCADO
236794,BLSI1,SACHA INCHI,6,19/02/2018,10,10144,JESUS MARIA
236795,BLSV1,SNEAKER VEGANO,1,19/02/2018,4,10152,LA MOLINA
236796,BLKG1,KEKE GUINDON,6,19/02/2018,5,10026,LA MOLINA
236797,BLAI1,ARROZ INTEGRAL,2,19/02/2018,6,10055,SAN BORJA
236798,BLCC1,CAMU CAMU,1,19/02/2018,10,10031,JESUS MARIA
236799,BLSI1,SACHA INCHI,1,19/02/2018,10,10111,JESUS MARIA
236800,BLAL1,ACEITE LINAZA,96,19/02/2018,9,10032,JESUS MARIA
236801,BLP01,PROPOLEO,1,19/02/2018,6,10001,LA MOLINA
236802,BLAI1,ARROZ INTEGRAL,2,19/02/2018,6,10090,BARRANCO
236803,BLP01,PROPOLEO,-9360,19/02/2018,6,10248,SAN BORJA
236804,BLP01,PROPOLEO,2,19/02/2018,6,10156,JESUS MARIA
236805,BLSI1,SACHA INCHI,1,19/02/2018,10,10204,BREÑA
236806,BLKC2,KEKE CHIA,1,19/02/2018,5,10167,MIRAFLORES
236807,BLAI1,ARROZ INTEGRAL,1,19/02/2018,6,10117,JESUS MARIA
236808,BLP01,PROPOLEO,24,20/02/2018,6,10161,CERCADO
236809,BLP01,PROPOLEO,1,20/02/2018,6,10001,BREÑA
236810,BLMF1,MIX FRUTOS,2,20/02/2018,3,10090,SAN ISIDRO
236811,BLG01,GRANOLA,6,20/02/2018,6,10153,JESUS MARIA
236812,BLP01,PROPOLEO,6,20/02/2018,6,10158,JESUS MARIA
236813,BLP01,PROPOLEO,1,20/02/2018,6,10069,JESUS MARIA
236814,BLMC1,MATE DE COCA,31,20/02/2018,5,10175,JESUS MARIA
236815,BLMA1,MIEL DE AVEJA,33,20/02/2018,8,10196,JESUS MARIA
236816,BLP01,PROPOLEO,1,20/02/2018,6,10190,JESUS MARIA
